title,movieId,genres,year,genre_list
Flight of the Phoenix (2004),27837,Action|Adventure,2004.0,"['Action', 'Adventure']"
Azumi (2003),27865,Action|Adventure|Drama|Thriller,2003.0,"['Action', 'Adventure', 'Drama', 'Thriller']"
Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),27869,Action|Drama|War,2004.0,"['Action', 'Drama', 'War']"
Casshern (2004),27905,Action|Drama|Fantasy|Sci-Fi,2004.0,"['Action', 'Drama', 'Fantasy', 'Sci-Fi']"
Stander (2003),31101,Action|Crime|Drama,2003.0,"['Action', 'Crime', 'Drama']"
Appleseed (Appurushîdo) (2004),31184,Action|Animation|Fantasy|Sci-Fi,2004.0,"['Action', 'Animation', 'Fantasy', 'Sci-Fi']"
Elektra (2005),31221,Action|Adventure|Crime|Drama,2005.0,"['Action', 'Adventure', 'Crime', 'Drama']"
"Chase, The (1994)",31367,Action|Adventure|Comedy|Crime|Romance|Thriller,1994.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Romance', 'Thriller']"
Assault on Precinct 13 (2005),31420,Action|Crime|Drama|Thriller,2005.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Alone in the Dark (2005),31424,Action|Horror|Sci-Fi|Thriller,2005.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
Double Dragon (1994),31553,Action|Adventure|Sci-Fi,1994.0,"['Action', 'Adventure', 'Sci-Fi']"
El Cid (1961),31617,Action|Adventure|Drama|Romance|War,1961.0,"['Action', 'Adventure', 'Drama', 'Romance', 'War']"
Steamboy (Suchîmubôi) (2004),31660,Action|Animation|Drama|Sci-Fi,2004.0,"['Action', 'Animation', 'Drama', 'Sci-Fi']"
Gorgeous (Boh lee chun) (1999),31664,Action|Comedy|Romance,1999.0,"['Action', 'Comedy', 'Romance']"
Constantine (2005),31696,Action|Fantasy|Horror|Thriller,2005.0,"['Action', 'Fantasy', 'Horror', 'Thriller']"
Night Watch (Nochnoy dozor) (2004),31804,Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2004.0,"['Action', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
Man of the House (2005),31867,Action|Comedy,2005.0,"['Action', 'Comedy']"
Kung Fu Hustle (Gong fu) (2004),31878,Action|Comedy,2004.0,"['Action', 'Comedy']"
"Three Musketeers, The (1973)",31923,Action|Adventure|Comedy,1973.0,"['Action', 'Adventure', 'Comedy']"
"Pacifier, The (2005)",32017,Action|Comedy,2005.0,"['Action', 'Comedy']"
Hostage (2005),32029,Action|Crime|Drama|Thriller,2005.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Stealing Rembrandt (Rembrandt) (2003),32243,Action|Comedy|Crime,2003.0,"['Action', 'Comedy', 'Crime']"
D.E.B.S. (2004),32300,Action|Comedy,2004.0,"['Action', 'Comedy']"
"Sword of Doom, The (Dai-bosatsu tôge) (1966)",32387,Action|Drama,1966.0,"['Action', 'Drama']"
If Looks Could Kill (1991),32440,Action|Comedy,1991.0,"['Action', 'Comedy']"
Knockin' on Heaven's Door (1997),32460,Action|Comedy|Crime|Drama,1997.0,"['Action', 'Comedy', 'Crime', 'Drama']"
"Touch of Zen, A (Xia nu) (1971)",32511,Action|Adventure,1971.0,"['Action', 'Adventure']"
Sin City (2005),32587,Action|Crime|Film-Noir|Mystery|Thriller,2005.0,"['Action', 'Crime', 'Film-Noir', 'Mystery', 'Thriller']"
Sahara (2005),32596,Action|Adventure|Comedy,2005.0,"['Action', 'Adventure', 'Comedy']"
Electra Glide in Blue (1973),32632,Action|Crime,1973.0,"['Action', 'Crime']"
"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",32898,Action|Adventure|Fantasy|Sci-Fi,1902.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
State Property 2 (2005),33132,Action|Crime|Drama,2005.0,"['Action', 'Crime', 'Drama']"
xXx: State of the Union (2005),33158,Action|Crime|Thriller,2005.0,"['Action', 'Crime', 'Thriller']"
Kingdom of Heaven (2005),33162,Action|Drama|Romance|War,2005.0,"['Action', 'Drama', 'Romance', 'War']"
Unleashed (Danny the Dog) (2005),33437,Action|Crime|Drama|Thriller,2005.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Star Wars: Episode III - Revenge of the Sith (2005),33493,Action|Adventure|Sci-Fi,2005.0,"['Action', 'Adventure', 'Sci-Fi']"
Lords of Dogtown (2005),33672,Action|Comedy|Drama,2005.0,"['Action', 'Comedy', 'Drama']"
Mr. & Mrs. Smith (2005),33679,Action|Adventure|Comedy|Romance,2005.0,"['Action', 'Adventure', 'Comedy', 'Romance']"
"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",33681,Action|Adventure|Children|Fantasy,2005.0,"['Action', 'Adventure', 'Children', 'Fantasy']"
Batman Begins (2005),33794,Action|Crime|IMAX,2005.0,"['Action', 'Crime', 'IMAX']"
Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),33801,Action|Adventure|Fantasy|Sci-Fi,2004.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
Land of the Dead (2005),33834,Action|Horror|Thriller,2005.0,"['Action', 'Horror', 'Thriller']"
War of the Worlds (2005),34048,Action|Adventure|Sci-Fi|Thriller,2005.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
Fantastic Four (2005),34150,Action|Adventure|Sci-Fi,2005.0,"['Action', 'Adventure', 'Sci-Fi']"
Hardware (1990),34292,Action|Horror|Sci-Fi,1990.0,"['Action', 'Horror', 'Sci-Fi']"
"Island, The (2005)",34319,Action|Sci-Fi|Thriller,2005.0,"['Action', 'Sci-Fi', 'Thriller']"
"Devil's Rejects, The (2005)",34323,Action|Crime|Horror,2005.0,"['Action', 'Crime', 'Horror']"
Sky High (2005),34332,Action|Adventure|Children|Comedy,2005.0,"['Action', 'Adventure', 'Children', 'Comedy']"
Stealth (2005),34334,Action|Adventure|Sci-Fi|Thriller,2005.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
"Order, The (2001)",34397,Action|Adventure|Drama|Thriller,2001.0,"['Action', 'Adventure', 'Drama', 'Thriller']"
Serenity (2005),34405,Action|Adventure|Sci-Fi,2005.0,"['Action', 'Adventure', 'Sci-Fi']"
Miracles - Mr. Canton and Lady Rose (1989),34450,Action|Comedy|Crime|Drama,1989.0,"['Action', 'Comedy', 'Crime', 'Drama']"
"Dukes of Hazzard, The (2005)",34520,Action|Adventure|Comedy,2005.0,"['Action', 'Adventure', 'Comedy']"
Four Brothers (2005),34534,Action|Crime|Drama,2005.0,"['Action', 'Crime', 'Drama']"
The Great Raid (2005),34536,Action|Drama|War,2005.0,"['Action', 'Drama', 'War']"
Pusher II: With Blood on My Hands (2004),34811,Action|Crime|Drama|Thriller,2004.0,"['Action', 'Crime', 'Drama', 'Thriller']"
"Cave, The (2005)",36509,Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,2005.0,"['Action', 'Adventure', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
Transporter 2 (2005),36519,Action|Crime|Thriller,2005.0,"['Action', 'Crime', 'Thriller']"
Lord of War (2005),36529,Action|Crime|Drama|Thriller|War,2005.0,"['Action', 'Crime', 'Drama', 'Thriller', 'War']"
Police Story 2 (Ging chaat goo si juk jaap) (1988),36850,Action|Comedy|Crime|Thriller,1988.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
New Police Story (Xin jing cha gu shi) (2004),36931,Action|Crime|Drama,2004.0,"['Action', 'Crime', 'Drama']"
Doom (2005),37380,Action|Horror|Sci-Fi,2005.0,"['Action', 'Horror', 'Sci-Fi']"
Aeon Flux (2005),37386,Action|Sci-Fi,2005.0,"['Action', 'Sci-Fi']"
"Man, The (2005)",37477,Action|Comedy|Crime,2005.0,"['Action', 'Comedy', 'Crime']"
Flightplan (2005),37727,Action|Drama|Thriller,2005.0,"['Action', 'Drama', 'Thriller']"
"History of Violence, A (2005)",37733,Action|Crime|Drama|Thriller,2005.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Final Fantasy VII: Advent Children (2004),37830,Action|Adventure|Animation|Fantasy|Sci-Fi,2004.0,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']"
Into the Blue (2005),37853,Action|Adventure|Crime|Thriller,2005.0,"['Action', 'Adventure', 'Crime', 'Thriller']"
"Bittersweet Life, A (Dalkomhan insaeng) (2005)",38095,Action|Crime|Drama,2005.0,"['Action', 'Crime', 'Drama']"
Beowulf & Grendel (2005),38294,Action|Adventure|Drama|Fantasy,2005.0,"['Action', 'Adventure', 'Drama', 'Fantasy']"
"Wraith, The (1986)",38583,Action|Horror|Sci-Fi|Thriller,1986.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
"Fog, The (2005)",39400,Action|Horror|Mystery|Thriller,2005.0,"['Action', 'Horror', 'Mystery', 'Thriller']"
"Legend of Zorro, The (2005)",39435,Action|Adventure|Drama|Western,2005.0,"['Action', 'Adventure', 'Drama', 'Western']"
Jarhead (2005),40278,Action|Drama|War,2005.0,"['Action', 'Drama', 'War']"
Chicken Little (2005),40339,Action|Adventure|Animation|Children|Comedy|Sci-Fi,2005.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']"
Sword of the Beast (Kedamono no ken) (1965),40578,Action|Drama,1965.0,"['Action', 'Drama']"
Zathura (2005),40851,Action|Adventure|Children|Fantasy,2005.0,"['Action', 'Adventure', 'Children', 'Fantasy']"
"Ice Harvest, The (2005)",40959,Action|Comedy|Crime|Thriller,2005.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
King Kong (2005),41569,Action|Adventure|Drama|Fantasy|Thriller,2005.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Thriller']"
Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),41627,Action|Drama,1967.0,"['Action', 'Drama']"
Munich (2005),41997,Action|Crime|Drama|Thriller,2005.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Casanova (2005),42015,Action|Adventure|Comedy|Drama|Romance,2005.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance']"
Samurai Assassin (Samurai) (1965),42559,Action|Adventure|Drama,1965.0,"['Action', 'Adventure', 'Drama']"
District 13 (Banlieue 13) (2004),42718,Action|Crime|Sci-Fi,2004.0,"['Action', 'Crime', 'Sci-Fi']"
Underworld: Evolution (2006),42738,Action|Fantasy|Horror,2006.0,"['Action', 'Fantasy', 'Horror']"
Project A ('A' gai waak) (1983),42946,Action|Comedy,1983.0,"['Action', 'Comedy']"
Bandidas (2006),43419,Action|Comedy|Crime|Western,2006.0,"['Action', 'Comedy', 'Crime', 'Western']"
Helter Skelter (2004),43549,Action|Crime|Drama|Horror,2004.0,"['Action', 'Crime', 'Drama', 'Horror']"
Big Momma's House 2 (2006),43558,Action|Comedy|Crime,2006.0,"['Action', 'Comedy', 'Crime']"
Eight Below (2006),43917,Action|Adventure|Drama|Romance,2006.0,"['Action', 'Adventure', 'Drama', 'Romance']"
Running Scared (2006),43921,Action|Crime|Thriller,2006.0,"['Action', 'Crime', 'Thriller']"
Ultraviolet (2006),43928,Action|Fantasy|Sci-Fi|Thriller,2006.0,"['Action', 'Fantasy', 'Sci-Fi', 'Thriller']"
Pulse (2006),43932,Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2006.0,"['Action', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
Ultimate Avengers (2006),44020,Action|Animation|Children|Sci-Fi,2006.0,"['Action', 'Animation', 'Children', 'Sci-Fi']"
V for Vendetta (2006),44191,Action|Sci-Fi|Thriller|IMAX,2006.0,"['Action', 'Sci-Fi', 'Thriller', 'IMAX']"
Youth of the Beast (Yaju no seishun) (1963),44597,Action|Crime|Mystery,1963.0,"['Action', 'Crime', 'Mystery']"
Renaissance (2006),44849,Action|Animation|Film-Noir|Sci-Fi|Thriller,2006.0,"['Action', 'Animation', 'Film-Noir', 'Sci-Fi', 'Thriller']"
"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",45183,Action|Comedy|Crime|Thriller,2005.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
Mission: Impossible III (2006),45186,Action|Adventure|Thriller,2006.0,"['Action', 'Adventure', 'Thriller']"
Poseidon (2006),45442,Action|Adventure|Thriller|IMAX,2006.0,"['Action', 'Adventure', 'Thriller', 'IMAX']"
X-Men: The Last Stand (2006),45499,Action|Sci-Fi|Thriller,2006.0,"['Action', 'Sci-Fi', 'Thriller']"
Pirates of the Caribbean: Dead Man's Chest (2006),45722,Action|Adventure|Fantasy,2006.0,"['Action', 'Adventure', 'Fantasy']"
Jet Li's Fearless (Huo Yuan Jia) (2006),46322,Action|Drama,2006.0,"['Action', 'Drama']"
"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",46335,Action|Crime|Drama|Thriller,2006.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Superman Returns (2006),46530,Action|Adventure|Sci-Fi|IMAX,2006.0,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']"
Army of Shadows (L'armée des ombres) (1969),46855,Action|Drama|Thriller|War,1969.0,"['Action', 'Drama', 'Thriller', 'War']"
Snakes on a Plane (2006),46965,Action|Comedy|Horror|Thriller,2006.0,"['Action', 'Comedy', 'Horror', 'Thriller']"
Talladega Nights: The Ballad of Ricky Bobby (2006),46970,Action|Comedy,2006.0,"['Action', 'Comedy']"
Night at the Museum (2006),46972,Action|Comedy|Fantasy|IMAX,2006.0,"['Action', 'Comedy', 'Fantasy', 'IMAX']"
Miami Vice (2006),47044,Action|Crime|Drama|Thriller,2006.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Crank (2006),47200,Action|Thriller,2006.0,"['Action', 'Thriller']"
Chaos (2005),47254,Action|Crime|Drama|Thriller,2005.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Crime Busters (1977),47538,Action|Adventure|Comedy|Crime,1977.0,"['Action', 'Adventure', 'Comedy', 'Crime']"
"Covenant, The (2006)",47952,Action|Horror|Thriller,2006.0,"['Action', 'Horror', 'Thriller']"
Flyboys (2006),48319,Action|Adventure|Drama|War,2006.0,"['Action', 'Adventure', 'Drama', 'War']"
"Guardian, The (2006)",48412,Action|Adventure|Drama,2006.0,"['Action', 'Adventure', 'Drama']"
"Marine, The (2006)",48596,Action|Drama|Thriller,2006.0,"['Action', 'Drama', 'Thriller']"
Feast (2005),48678,Action|Comedy|Horror|Thriller,2005.0,"['Action', 'Comedy', 'Horror', 'Thriller']"
Children of Men (2006),48774,Action|Adventure|Drama|Sci-Fi|Thriller,2006.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']"
Casino Royale (2006),49272,Action|Adventure|Thriller,2006.0,"['Action', 'Adventure', 'Thriller']"
Déjà Vu (Deja Vu) (2006),49278,Action|Sci-Fi|Thriller,2006.0,"['Action', 'Sci-Fi', 'Thriller']"
Harsh Times (2006),49314,Action|Crime|Drama,2006.0,"['Action', 'Crime', 'Drama']"
Blood Diamond (2006),49530,Action|Adventure|Crime|Drama|Thriller|War,2006.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'War']"
Eragon (2006),49649,Action|Adventure|Fantasy,2006.0,"['Action', 'Adventure', 'Fantasy']"
Rocky Balboa (2006),49651,Action|Drama,2006.0,"['Action', 'Drama']"
"Dam Busters, The (1955)",49688,Action|Drama|War,1955.0,"['Action', 'Drama', 'War']"
DOA: Dead or Alive (2006),50003,Action|Adventure,2006.0,"['Action', 'Adventure']"
Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),50005,Action|Drama,2006.0,"['Action', 'Drama']"
Black Christmas (2006),50147,Action|Horror|Thriller,2006.0,"['Action', 'Horror', 'Thriller']"
"Hitcher, The (2007)",50445,Action|Horror|Thriller,2007.0,"['Action', 'Horror', 'Thriller']"
Smokin' Aces (2006),50794,Action|Crime|Drama|Thriller,2006.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Ghost Rider (2007),51077,Action|Fantasy|Thriller,2007.0,"['Action', 'Fantasy', 'Thriller']"
Hot Fuzz (2007),51255,Action|Comedy|Crime|Mystery,2007.0,"['Action', 'Comedy', 'Crime', 'Mystery']"
Next (2007),51412,Action|Sci-Fi|Thriller,2007.0,"['Action', 'Sci-Fi', 'Thriller']"
Pusher III: I'm the Angel of Death (2005),51545,Action|Comedy|Drama|Horror|Thriller,2005.0,"['Action', 'Comedy', 'Drama', 'Horror', 'Thriller']"
300 (2007),51662,Action|Fantasy|War|IMAX,2007.0,"['Action', 'Fantasy', 'War', 'IMAX']"
Shooter (2007),51935,Action|Drama|Thriller,2007.0,"['Action', 'Drama', 'Thriller']"
TMNT (Teenage Mutant Ninja Turtles) (2007),51939,Action|Adventure|Animation|Children|Comedy|Fantasy,2007.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']"
Grindhouse (2007),52281,Action|Crime|Horror|Sci-Fi|Thriller,2007.0,"['Action', 'Crime', 'Horror', 'Sci-Fi', 'Thriller']"
Meet the Robinsons (2007),52287,Action|Adventure|Animation|Children|Comedy|Sci-Fi,2007.0,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']"
Inglorious Bastards (Quel maledetto treno blindato) (1978),52319,Action|Adventure|Drama|War,1978.0,"['Action', 'Adventure', 'Drama', 'War']"
Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),52462,Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,2007.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Fantasy', 'Mystery', 'Sci-Fi']"
Spider-Man 3 (2007),52722,Action|Adventure|Sci-Fi|Thriller|IMAX,2007.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']"
Maniac Cop (1988),52831,Action|Crime|Horror|Thriller,1988.0,"['Action', 'Crime', 'Horror', 'Thriller']"
Day Watch (Dnevnoy dozor) (2006),52950,Action|Fantasy|Horror|Thriller,2006.0,"['Action', 'Fantasy', 'Horror', 'Thriller']"
Wheels on Meals (Kuai can che) (1984),53022,Action|Comedy|Crime|Romance,1984.0,"['Action', 'Comedy', 'Crime', 'Romance']"
Pirates of the Caribbean: At World's End (2007),53125,Action|Adventure|Comedy|Fantasy,2007.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
"Librarian: Return to King Solomon's Mines, The (2006)",53138,Action|Adventure|Fantasy,2006.0,"['Action', 'Adventure', 'Fantasy']"
"Librarian: Quest for the Spear, The (2004)",53140,Action|Adventure|Comedy|Fantasy|Romance,2004.0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']"
Fay Grim (2006),53143,Action|Thriller,2006.0,"['Action', 'Thriller']"
Starcrash (a.k.a. Star Crash) (1978),53453,Action|Adventure|Fantasy|Sci-Fi,1978.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
Fantastic Four: Rise of the Silver Surfer (2007),53464,Action|Adventure|Sci-Fi,2007.0,"['Action', 'Adventure', 'Sci-Fi']"
Death Proof (2007),53519,Action|Adventure|Crime|Horror|Thriller,2007.0,"['Action', 'Adventure', 'Crime', 'Horror', 'Thriller']"
Rescue Dawn (2006),53550,Action|Adventure|Drama|War,2006.0,"['Action', 'Adventure', 'Drama', 'War']"
Live Free or Die Hard (2007),53972,Action|Adventure|Crime|Thriller,2007.0,"['Action', 'Adventure', 'Crime', 'Thriller']"
Transformers (2007),53996,Action|Sci-Fi|Thriller|IMAX,2007.0,"['Action', 'Sci-Fi', 'Thriller', 'IMAX']"
"Bourne Ultimatum, The (2007)",54286,Action|Crime|Thriller,2007.0,"['Action', 'Crime', 'Thriller']"
Rush Hour 3 (2007),54648,Action|Comedy|Crime|Thriller,2007.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
"Last Legion, The (2007)",54686,Action|Adventure|Fantasy|War,2007.0,"['Action', 'Adventure', 'Fantasy', 'War']"
"Kingdom, The (2007)",54736,Action|Drama|Thriller,2007.0,"['Action', 'Drama', 'Thriller']"
"Invasion, The (2007)",54771,Action|Drama|Horror|Sci-Fi|Thriller,2007.0,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']"
Taxi 4 (2007),54908,Action|Comedy,2007.0,"['Action', 'Comedy']"
Planet Terror (2007),54995,Action|Horror|Sci-Fi,2007.0,"['Action', 'Horror', 'Sci-Fi']"
3:10 to Yuma (2007),54997,Action|Crime|Drama|Western,2007.0,"['Action', 'Crime', 'Drama', 'Western']"
Shoot 'Em Up (2007),54999,Action|Comedy|Crime,2007.0,"['Action', 'Comedy', 'Crime']"
"Hunting Party, The (2007)",55116,Action|Adventure|Comedy|Drama|Thriller,2007.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Thriller']"
Tekkonkinkreet (Tekkon kinkurîto) (2006),55167,Action|Adventure|Animation|Crime|Fantasy,2006.0,"['Action', 'Adventure', 'Animation', 'Crime', 'Fantasy']"
Resident Evil: Extinction (2007),55232,Action|Horror|Sci-Fi|Thriller,2007.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
Into the Wild (2007),55247,Action|Adventure|Drama,2007.0,"['Action', 'Adventure', 'Drama']"
"Seeker: The Dark Is Rising, The (2007)",55259,Action|Adventure|Drama|Fantasy,2007.0,"['Action', 'Adventure', 'Drama', 'Fantasy']"
Elite Squad (Tropa de Elite) (2007),55721,Action|Crime|Drama|Thriller,2007.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Beowulf (2007),55995,Action|Adventure|Animation|Fantasy|IMAX,2007.0,"['Action', 'Adventure', 'Animation', 'Fantasy', 'IMAX']"
Hitman (2007),56156,Action|Crime|Thriller,2007.0,"['Action', 'Crime', 'Thriller']"
I Am Legend (2007),56174,Action|Horror|Sci-Fi|Thriller|IMAX,2007.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller', 'IMAX']"
Wrong Turn 2: Dead End (2007),56336,Action|Horror|Thriller,2007.0,"['Action', 'Horror', 'Thriller']"
National Treasure: Book of Secrets (2007),56775,Action|Adventure,2007.0,"['Action', 'Adventure']"
AVPR: Aliens vs. Predator - Requiem (2007),56801,Action|Horror|Sci-Fi,2007.0,"['Action', 'Horror', 'Sci-Fi']"
Battlestar Galactica: Razor (2007),56921,Action|Drama|Sci-Fi|Thriller,2007.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
In the Name of the King: A Dungeon Siege Tale (2008),57326,Action|Adventure|Fantasy,2008.0,"['Action', 'Adventure', 'Fantasy']"
Cloverfield (2008),57368,Action|Mystery|Sci-Fi|Thriller,2008.0,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']"
Heaven and Earth (Ten to Chi to) (1990),57499,Action|Adventure|Drama|War,1990.0,"['Action', 'Adventure', 'Drama', 'War']"
Rambo (Rambo 4) (2008),57528,Action|Drama|Thriller|War,2008.0,"['Action', 'Drama', 'Thriller', 'War']"
Hellboy II: The Golden Army (2008),57640,Action|Adventure|Fantasy|Sci-Fi,2008.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
Rise of the Footsoldier (2007),57843,Action|Crime|Drama,2007.0,"['Action', 'Crime', 'Drama']"
Fool's Gold (2008),57951,Action|Adventure|Comedy|Romance,2008.0,"['Action', 'Adventure', 'Comedy', 'Romance']"
Jumper (2008),58025,Action|Adventure|Drama|Sci-Fi|Thriller,2008.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']"
Vantage Point (2008),58103,Action|Drama|Thriller,2008.0,"['Action', 'Drama', 'Thriller']"
"Bank Job, The (2008)",58295,Action|Crime|Thriller,2008.0,"['Action', 'Crime', 'Thriller']"
Doomsday (2008),58297,Action|Drama|Sci-Fi|Thriller,2008.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
Justice League: The New Frontier (2008) ,58404,Action|Adventure|Animation|Fantasy|Sci-Fi,2008.0,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']"
"Dark Knight, The (2008)",58559,Action|Crime|Drama|IMAX,2008.0,"['Action', 'Crime', 'Drama', 'IMAX']"
Never Back Down (2008),58627,Action,2008.0,['Action']
"Shepherd: Border Patrol, The (2008)",58826,Action|Crime|Thriller,2008.0,"['Action', 'Crime', 'Thriller']"
Assembly (Ji jie hao) (2007) ,58842,Action|Drama|War,2007.0,"['Action', 'Drama', 'War']"
Superhero Movie (2008),59014,Action|Comedy|Sci-Fi,2008.0,"['Action', 'Comedy', 'Sci-Fi']"
Speed Racer (2008),59037,Action|Children|Sci-Fi|IMAX,2008.0,"['Action', 'Children', 'Sci-Fi', 'IMAX']"
"Forbidden Kingdom, The (2008)",59103,Action|Adventure|Comedy|Fantasy,2008.0,"['Action', 'Adventure', 'Comedy', 'Fantasy']"
Outpost (2008),59129,Action|Horror,2008.0,"['Action', 'Horror']"
Iron Man (2008),59315,Action|Adventure|Sci-Fi,2008.0,"['Action', 'Adventure', 'Sci-Fi']"
Redbelt (2008),59336,Action|Drama,2008.0,"['Action', 'Drama']"
Taken (2008),59369,Action|Crime|Drama|Thriller,2008.0,"['Action', 'Crime', 'Drama', 'Thriller']"
Indiana Jones and the Kingdom of the Crystal Skull (2008),59615,Action|Adventure|Comedy|Sci-Fi,2008.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
Kung Fu Panda (2008),59784,Action|Animation|Children|Comedy|IMAX,2008.0,"['Action', 'Animation', 'Children', 'Comedy', 'IMAX']"
"Protector, The (1985)",59947,Action|Comedy|Drama|Thriller,1985.0,"['Action', 'Comedy', 'Drama', 'Thriller']"
"Incredible Hulk, The (2008)",60040,Action|Sci-Fi,2008.0,"['Action', 'Sci-Fi']"
Wanted (2008),60072,Action|Thriller,2008.0,"['Action', 'Thriller']"
Hancock (2008),60074,Action|Adventure|Comedy|Crime|Fantasy,2008.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Fantasy']"
Get Smart (2008),60126,Action|Comedy,2008.0,"['Action', 'Comedy']"
Futurama: The Beast with a Billion Backs (2008),60161,Action|Animation|Comedy|Romance|Sci-Fi,2008.0,"['Action', 'Animation', 'Comedy', 'Romance', 'Sci-Fi']"
Rogue (2007),60471,Action|Adventure|Horror|Sci-Fi|Thriller,2007.0,"['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']"
Journey to the Center of the Earth (2008),60514,Action|Adventure|Sci-Fi,2008.0,"['Action', 'Adventure', 'Sci-Fi']"
"Machine Girl, The (Kataude mashin gâru) (2008)",60522,Action|Comedy|Fantasy|Horror|Thriller,2008.0,"['Action', 'Comedy', 'Fantasy', 'Horror', 'Thriller']"
Watchmen (2009),60684,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,2009.0,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller', 'IMAX']"
"Mummy: Tomb of the Dragon Emperor, The (2008)",60937,Action|Adventure|Fantasy|Thriller,2008.0,"['Action', 'Adventure', 'Fantasy', 'Thriller']"
Batman: Gotham Knight (2008),60979,Action|Animation|Crime,2008.0,"['Action', 'Animation', 'Crime']"
Pineapple Express (2008),61024,Action|Comedy|Crime,2008.0,"['Action', 'Comedy', 'Crime']"
Red Cliff (Chi bi) (2008),61026,Action|Adventure|Drama|War,2008.0,"['Action', 'Adventure', 'Drama', 'War']"
Hell Ride (2008),61073,Action|Drama|Thriller,2008.0,"['Action', 'Drama', 'Thriller']"
Tropic Thunder (2008),61132,Action|Adventure|Comedy|War,2008.0,"['Action', 'Adventure', 'Comedy', 'War']"
Star Wars: The Clone Wars (2008),61160,Action|Adventure|Animation|Sci-Fi,2008.0,"['Action', 'Adventure', 'Animation', 'Sci-Fi']"
